ContactID,ClientID,StaffID,ContactDate,ContactType,ContactOutcome,ContactDurationMinutes,FollowUpDate,ContactNotesCategory
52272,3194,2015,2025-04-13,Text Message,Unable to Locate,,,Service Planning
52273,3194,2015,2025-04-28,Phone,Successful,45,2025-05-19,Documentation
52274,3194,2015,2025-12-07,Email,Successful,60,2026-01-06,Follow-Up
52275,3194,2015,2026-01-19,Email,Successful,20,2026-02-02,Referral
52276,3194,2015,2026-03-14,Phone,Voicemail,,2026-03-17,Follow-Up
52277,3194,2015,2026-04-09,Text Message,Successful,10,2026-04-30,Service Planning
52278,3194,2015,2026-05-06,Text Message,Successful,45,2026-05-09,Referral
52279,3194,2015,2026-07-07,Email,No Answer,,,Service Planning
52280,3195,2003,2024-04-16,Video,Voicemail,,2024-04-19,Service Planning
52281,3195,2003,2024-05-06,Phone,Voicemail,,2024-05-20,Follow-Up
52282,3195,2003,2024-07-04,In Person,Successful,60,2024-07-07,Crisis Support
52283,3195,2003,2024-07-24,In Person,Successful,60,2024-08-23,General Check-In
52284,3195,2003,2024-09-01,Phone,Successful,30,2024-09-22,Documentation
52285,3195,2003,2024-09-02,In Person,Successful,30,2024-09-09,Documentation
52286,3195,2003,2024-10-11,Text Message,No Answer,,2024-11-01,Referral
52287,3195,2003,2024-11-02,In Person,Successful,60,2024-11-16,Follow-Up
52288,3195,2003,2024-11-13,Phone,No Answer,,2024-11-27,General Check-In
52289,3195,2003,2025-01-28,Phone,Voicemail,,2025-02-04,Service Planning
52290,3195,2003,2025-04-19,Text Message,No Answer,,2025-04-22,Service Planning
52291,3195,2003,2025-05-04,Phone,No Answer,,2025-06-03,Service Planning
52292,3195,2003,2025-06-22,Outreach Attempt,Voicemail,,2025-06-29,Referral
52293,3195,2003,2025-08-30,Email,No Answer,,2025-09-29,Program Update
52294,3195,2003,2025-09-13,In Person,Client Declined,,,Crisis Support
52295,3195,2003,2026-01-15,Phone,No Answer,,2026-01-22,Program Update
52296,3195,2003,2026-03-02,In Person,Rescheduled,60,2026-03-09,Crisis Support
52297,3195,2003,2026-04-03,In Person,Successful,60,2026-04-24,Referral
52298,3195,2003,2026-04-04,Phone,Unable to Locate,,,Program Update
52299,3195,2003,2026-05-31,Phone,Successful,30,2026-06-21,Referral
52300,3196,2017,2023-09-03,Outreach Attempt,No Answer,,2023-09-10,Referral
52301,3196,2017,2023-09-09,Outreach Attempt,Voicemail,,2023-09-30,Program Update
52302,3196,2017,2023-09-19,Email,No Answer,,2023-10-10,Referral
52303,3196,2017,2023-09-25,Video,Successful,60,2023-10-09,Referral
52304,3196,2017,2024-01-29,Phone,Successful,20,2024-02-19,Documentation
52305,3196,2017,2024-02-20,Phone,Successful,60,2024-02-23,Crisis Support
52306,3196,2017,2024-08-13,Text Message,Client Declined,,,Referral
52307,3196,2017,2024-09-15,Outreach Attempt,Voicemail,,2024-10-15,General Check-In
52308,3196,2017,2024-10-04,Text Message,Successful,60,2024-11-03,Documentation
52309,3196,2017,2025-01-17,Outreach Attempt,Unable to Locate,,,Referral
52310,3196,2017,2025-06-25,Outreach Attempt,Rescheduled,30,2025-07-09,Follow-Up
52311,3196,2017,2025-10-20,Phone,Successful,60,2025-11-03,Follow-Up
52312,3196,2017,2025-11-03,Text Message,Successful,90,2025-11-10,Follow-Up
52313,3196,2017,2025-11-09,Video,Successful,10,2025-11-30,Program Update
52314,3196,2017,2026-03-21,Outreach Attempt,Voicemail,,2026-04-20,Service Planning
52315,3196,2017,2026-03-30,Phone,Successful,30,2026-04-13,General Check-In
52316,3197,2005,2024-12-03,Phone,Successful,45,2024-12-17,Service Planning
52317,3197,2005,2025-06-01,In Person,Client Declined,,,General Check-In
52318,3197,2005,2025-06-02,Phone,Voicemail,,2025-06-09,Follow-Up
52319,3197,2005,2025-06-13,Outreach Attempt,Rescheduled,15,2025-06-20,Referral
52320,3197,2005,2025-10-19,Email,Successful,20,2025-11-02,Referral
52321,3197,2005,2025-11-09,Phone,Successful,10,2025-11-16,Follow-Up
52322,3197,2005,2025-11-22,In Person,Voicemail,,2025-12-06,Referral
52323,3197,2005,2025-12-07,Email,Successful,60,2025-12-10,General Check-In
52324,3197,2005,2025-12-08,Text Message,Successful,45,2025-12-22,Referral
52325,3197,2005,2025-12-17,Outreach Attempt,Client Declined,,,Service Planning
52326,3197,2005,2025-12-24,In Person,Client Declined,,,Crisis Support
52327,3197,2005,2025-12-29,Outreach Attempt,No Answer,,2026-01-01,Follow-Up
52328,3198,2003,2026-06-24,Video,Client Declined,,,Referral
52329,3198,2003,2026-06-24,Phone,Successful,90,,Follow-Up
52330,3198,2003,2026-06-24,Outreach Attempt,No Answer,,2026-06-27,Service Planning
52331,3198,2003,2026-06-24,Outreach Attempt,Successful,20,2026-07-08,Documentation
52332,3198,2003,2026-06-25,Video,No Answer,,,Documentation
52333,3198,2003,2026-06-25,Text Message,Successful,90,2026-06-28,Crisis Support
52334,3198,2003,2026-06-27,Phone,No Answer,,2026-07-04,Follow-Up
52335,3198,2003,2026-06-27,In Person,Successful,45,2026-07-04,General Check-In
52336,3198,2003,2026-06-28,In Person,No Answer,,,Documentation
52337,3198,2003,2026-06-28,In Person,Voicemail,,2026-07-05,Follow-Up
52338,3198,2003,2026-06-29,Phone,Unable to Locate,,,General Check-In
52339,3198,2003,2026-06-29,Video,Client Declined,,,Crisis Support
52340,3198,2003,2026-06-30,Text Message,Successful,15,,Program Update
52341,3198,2003,2026-06-30,Outreach Attempt,Unable to Locate,,,Service Planning
52342,3198,2003,2026-06-30,Outreach Attempt,Voicemail,,2026-07-03,Service Planning
52343,3199,2013,2024-10-31,Outreach Attempt,No Answer,,2024-11-07,Documentation
52344,3199,2013,2025-02-26,Email,Successful,10,2025-03-01,Referral
52345,3199,2013,2025-03-17,Outreach Attempt,Successful,15,2025-04-16,Referral
52346,3199,2013,2025-07-31,Email,Successful,20,2025-08-03,General Check-In
52347,3199,2013,2025-08-08,In Person,Successful,15,2025-08-15,Documentation
52348,3199,2013,2025-11-12,Outreach Attempt,Unable to Locate,,,Referral
52349,3199,2013,2025-12-31,Text Message,No Answer,,2026-01-21,Program Update
52350,3199,2013,2026-01-04,In Person,Unable to Locate,,,General Check-In
52351,3200,2003,2025-02-17,Email,Successful,10,2025-02-24,Service Planning
52352,3200,2003,2025-02-20,Phone,Client Declined,,,Program Update
52353,3200,2003,2025-04-01,Phone,Successful,90,2025-04-15,Crisis Support
52354,3200,2003,2025-08-09,Email,No Answer,,2025-09-08,Follow-Up
52355,3200,2003,2025-09-09,Video,Rescheduled,30,2025-09-30,General Check-In
52356,3200,2003,2025-10-20,In Person,Voicemail,,2025-10-23,Documentation
52357,3200,2003,2026-03-01,Outreach Attempt,Unable to Locate,,,Documentation
52358,3200,2003,2026-04-14,Text Message,Rescheduled,60,2026-05-14,Program Update
52359,3200,2003,2026-05-20,Text Message,Unable to Locate,,,Crisis Support
52360,3200,2003,2026-06-20,Text Message,Successful,10,,Follow-Up
52361,3200,2003,2026-07-11,Phone,Successful,10,,Referral
52362,3201,2011,2025-04-12,In Person,Voicemail,,2025-05-03,Crisis Support
52363,3201,2011,2025-06-07,Text Message,Rescheduled,60,2025-07-07,Service Planning
52364,3201,2011,2026-01-24,Email,No Answer,,2026-01-27,Program Update
52365,3201,2011,2026-04-03,Video,Successful,30,2026-04-24,General Check-In
52366,3201,2011,2026-07-05,Email,No Answer,,2026-07-08,Referral
52367,3202,2014,2026-05-06,Outreach Attempt,Unable to Locate,,,Program Update
52368,3202,2014,2026-05-12,Email,Voicemail,,2026-05-19,Referral
52369,3202,2014,2026-05-17,Email,Successful,20,2026-05-24,Service Planning
52370,3202,2014,2026-05-28,In Person,No Answer,,2026-06-27,Service Planning
52371,3202,2014,2026-06-02,Phone,Successful,10,2026-07-02,Service Planning
52372,3202,2014,2026-06-06,In Person,Successful,15,2026-06-09,General Check-In
52373,3202,2014,2026-06-12,Phone,Voicemail,,2026-07-03,Service Planning
52374,3202,2014,2026-06-23,Phone,No Answer,,2026-06-30,Follow-Up
52375,3202,2014,2026-06-25,Phone,Client Declined,,,Program Update
52376,3202,2014,2026-07-06,Outreach Attempt,Unable to Locate,,,Crisis Support
52377,3203,2005,2024-05-09,Email,No Answer,,2024-05-16,Program Update
52378,3203,2005,2024-05-28,Phone,Voicemail,,2024-06-11,Service Planning
52379,3203,2005,2024-05-29,Text Message,No Answer,,2024-06-05,Program Update
52380,3203,2005,2024-06-17,Email,Unable to Locate,,,Program Update
52381,3203,2005,2024-10-18,Phone,Successful,30,2024-11-08,Program Update
52382,3203,2005,2025-03-09,Email,Successful,60,2025-03-30,Program Update
52383,3203,2005,2025-04-13,Phone,Voicemail,,2025-04-20,Service Planning
52384,3203,2005,2025-06-03,Outreach Attempt,Successful,20,2025-06-06,Crisis Support
52385,3203,2005,2025-07-14,Phone,Successful,60,2025-07-28,Referral
52386,3204,2013,2025-03-25,Phone,Client Declined,,,Crisis Support
52387,3204,2013,2025-04-30,Phone,No Answer,,2025-05-07,Crisis Support
52388,3204,2013,2025-06-08,Email,Successful,30,2025-06-29,Documentation
52389,3204,2013,2025-06-09,Phone,Successful,90,2025-06-23,Referral
52390,3204,2013,2025-06-13,In Person,Successful,90,2025-06-27,Referral
52391,3204,2013,2025-08-11,Outreach Attempt,Client Declined,,,Follow-Up
52392,3204,2013,2025-09-10,Phone,Successful,30,2025-10-10,Documentation
52393,3204,2013,2025-11-21,Phone,Voicemail,,2025-12-05,Crisis Support
52394,3204,2013,2025-12-24,Email,Successful,10,2025-12-31,Documentation
52395,3204,2013,2026-01-21,Phone,No Answer,,2026-01-24,Follow-Up
52396,3204,2013,2026-05-13,In Person,Client Declined,,,Program Update
52397,3204,2013,2026-05-24,Phone,Successful,45,2026-06-07,Crisis Support
52398,3204,2013,2026-06-03,Outreach Attempt,Unable to Locate,,,Referral
52399,3204,2013,2026-06-17,Phone,No Answer,,2026-06-20,Program Update
52400,3204,2013,2026-06-20,Phone,Successful,20,,Crisis Support
52401,3204,2013,2026-06-30,Phone,Successful,10,,Follow-Up
52402,3204,2013,2026-07-07,Email,Successful,90,,Service Planning
52403,3204,2013,2026-07-09,In Person,No Answer,,,General Check-In
52404,3205,2006,2024-06-19,Phone,Successful,90,2024-07-10,Follow-Up
52405,3205,2006,2024-09-02,Email,Successful,45,2024-09-05,Program Update
52406,3205,2006,2024-12-25,Video,Rescheduled,15,2024-12-28,General Check-In
52407,3205,2006,2024-12-25,Phone,No Answer,,2025-01-08,Program Update
52408,3205,2006,2025-04-13,Outreach Attempt,Unable to Locate,,,Documentation
52409,3205,2006,2025-07-24,Phone,Rescheduled,15,2025-07-27,Referral
52410,3205,2006,2025-11-08,Phone,Successful,20,2025-11-11,Service Planning
52411,3205,2006,2026-01-14,In Person,Rescheduled,20,2026-02-04,Follow-Up
52412,3205,2006,2026-05-02,Video,No Answer,,2026-05-16,General Check-In
52413,3205,2006,2026-05-16,Email,Successful,90,2026-05-30,Follow-Up
52414,3206,2012,2026-05-10,Text Message,Successful,10,2026-05-31,Referral
52415,3206,2012,2026-05-10,Phone,Successful,20,2026-05-31,Documentation
52416,3206,2012,2026-05-13,In Person,Client Declined,,,Referral
52417,3206,2012,2026-05-13,In Person,Unable to Locate,,,General Check-In
52418,3206,2012,2026-05-20,Phone,Successful,20,2026-06-10,Referral
52419,3207,2007,2024-06-03,Outreach Attempt,Unable to Locate,,,Follow-Up
52420,3207,2007,2024-06-27,Text Message,Successful,10,2024-07-18,Referral
52421,3207,2007,2024-10-06,Phone,Successful,15,2024-10-13,Referral
52422,3207,2007,2024-10-24,Phone,Successful,20,2024-10-27,Referral
52423,3207,2007,2024-11-10,In Person,Voicemail,,2024-12-10,General Check-In
52424,3207,2007,2024-11-21,Outreach Attempt,Voicemail,,2024-11-24,General Check-In
52425,3207,2007,2024-11-27,Video,Voicemail,,2024-11-30,Service Planning
52426,3207,2007,2025-10-11,Text Message,Successful,30,2025-11-10,Crisis Support
52427,3207,2007,2025-10-25,Text Message,Successful,45,2025-11-24,Service Planning
52428,3207,2007,2025-11-29,Video,Successful,30,2025-12-02,General Check-In
52429,3207,2007,2025-11-29,Outreach Attempt,Unable to Locate,,,Program Update
52430,3207,2007,2026-06-16,Text Message,No Answer,,2026-06-19,Program Update
52431,3207,2007,2026-07-08,Phone,Successful,10,,Crisis Support
52432,3208,2008,2026-02-01,Outreach Attempt,Unable to Locate,,,Crisis Support
52433,3208,2008,2026-02-03,Outreach Attempt,Successful,10,2026-03-05,General Check-In
52434,3208,2008,2026-02-07,Outreach Attempt,Successful,60,2026-02-21,Crisis Support
52435,3208,2008,2026-02-18,Email,Rescheduled,20,2026-03-04,Documentation
52436,3208,2008,2026-03-13,Video,Successful,60,2026-03-27,Program Update
52437,3208,2008,2026-03-15,Email,Successful,10,2026-03-29,Referral
52438,3208,2008,2026-03-31,Email,Voicemail,,2026-04-07,General Check-In
52439,3208,2008,2026-04-09,Text Message,Unable to Locate,,,Referral
52440,3208,2008,2026-04-15,Text Message,Unable to Locate,,,Documentation
52441,3208,2008,2026-04-26,Email,No Answer,,2026-05-17,Service Planning
52442,3208,2008,2026-04-28,Email,Successful,15,2026-05-19,Crisis Support
52443,3208,2008,2026-05-06,Text Message,Voicemail,,2026-06-05,General Check-In
52444,3209,2002,2026-06-26,Phone,Rescheduled,10,,Service Planning
52445,3209,2002,2026-06-29,Phone,Successful,15,2026-07-06,Referral
52446,3209,2002,2026-06-30,Text Message,Successful,20,2026-07-03,Follow-Up
52447,3209,2002,2026-07-01,Phone,Rescheduled,60,,Follow-Up
52448,3209,2002,2026-07-02,Email,Successful,30,,Referral
52449,3209,2002,2026-07-03,Video,No Answer,,2026-07-06,Program Update
52450,3209,2002,2026-07-04,Text Message,Successful,30,2026-07-11,Referral
52451,3209,2002,2026-07-08,In Person,Successful,60,,Crisis Support
52452,3209,2002,2026-07-09,Phone,Client Declined,,,Service Planning
52453,3209,2002,2026-07-10,Outreach Attempt,Client Declined,,,General Check-In
52454,3210,2007,2026-02-23,Email,Client Declined,,,Documentation
52455,3210,2007,2026-03-11,Text Message,Successful,60,2026-03-25,Referral
52456,3210,2007,2026-04-13,Video,Successful,15,2026-05-04,General Check-In
52457,3210,2007,2026-04-14,In Person,Successful,45,2026-05-05,Follow-Up
52458,3210,2007,2026-04-14,Video,Successful,20,2026-04-28,Follow-Up
52459,3210,2007,2026-05-08,Text Message,No Answer,,2026-05-22,Follow-Up
52460,3210,2007,2026-05-09,Phone,No Answer,,2026-05-30,Referral
52461,3210,2007,2026-05-13,In Person,Successful,20,2026-05-20,Program Update
52462,3210,2007,2026-05-14,Video,Successful,90,2026-05-21,Follow-Up
52463,3210,2007,2026-05-18,Phone,Successful,30,2026-06-17,Documentation
52464,3210,2007,2026-05-20,Email,Client Declined,,,Documentation
52465,3210,2007,2026-06-10,Text Message,Successful,90,2026-07-01,Referral
52466,3210,2007,2026-06-13,Outreach Attempt,Unable to Locate,,,General Check-In
52467,3210,2007,2026-06-16,Email,Rescheduled,20,2026-06-23,Program Update
52468,3210,2007,2026-06-21,Phone,Successful,45,2026-06-28,Crisis Support
52469,3210,2007,2026-06-29,Text Message,Successful,90,,Referral
52470,3210,2007,2026-07-08,Outreach Attempt,No Answer,,,Follow-Up
52471,3211,2011,2025-03-27,Phone,Successful,90,2025-04-17,Program Update
52472,3211,2011,2025-06-24,Email,Successful,15,2025-07-08,General Check-In
52473,3211,2011,2025-06-29,Phone,Voicemail,,2025-07-20,General Check-In
52474,3211,2011,2025-07-11,Video,No Answer,,2025-08-10,Follow-Up
52475,3211,2011,2025-08-03,Text Message,Successful,30,2025-08-24,Documentation
52476,3211,2011,2025-09-04,Email,No Answer,,2025-09-11,Documentation
52477,3211,2011,2025-09-22,Email,Successful,10,2025-10-13,Crisis Support
52478,3211,2011,2025-10-06,Phone,Successful,20,2025-10-13,Referral
52479,3211,2011,2025-10-27,Video,Unable to Locate,,,Crisis Support
52480,3211,2011,2025-12-02,Email,Successful,90,2025-12-09,Documentation
52481,3211,2011,2026-03-08,In Person,Unable to Locate,,,Service Planning
52482,3211,2011,2026-03-31,In Person,Client Declined,,,Referral
52483,3211,2011,2026-05-02,In Person,Successful,30,2026-05-16,Follow-Up
52484,3211,2011,2026-05-31,Phone,Successful,10,2026-06-07,General Check-In
52485,3211,2011,2026-06-13,Phone,Voicemail,,,Follow-Up
52486,3211,2011,2026-06-23,In Person,Successful,30,,Follow-Up
52487,3211,2011,2026-07-02,Phone,Client Declined,,,Documentation
52488,3211,2011,2026-07-09,Text Message,Unable to Locate,,,Follow-Up
52489,3212,2014,2026-06-18,Outreach Attempt,No Answer,,2026-06-21,Crisis Support
52490,3212,2014,2026-06-20,Video,Successful,15,2026-06-27,Documentation
52491,3212,2014,2026-06-21,Email,Successful,90,2026-06-24,Follow-Up
52492,3212,2014,2026-06-23,Phone,Voicemail,,2026-06-26,Follow-Up
52493,3212,2014,2026-06-23,Phone,Successful,90,2026-06-30,Follow-Up
52494,3212,2014,2026-06-25,Outreach Attempt,No Answer,,,Follow-Up
52495,3212,2014,2026-06-29,Text Message,No Answer,,,General Check-In
52496,3212,2014,2026-07-02,Outreach Attempt,Successful,15,,General Check-In
52497,3212,2014,2026-07-02,Outreach Attempt,No Answer,,,Documentation
52498,3212,2014,2026-07-02,Outreach Attempt,Unable to Locate,,,Documentation
52499,3212,2014,2026-07-04,Text Message,Voicemail,,2026-07-07,Follow-Up
52500,3212,2014,2026-07-05,Video,Successful,20,,Referral
52501,3212,2014,2026-07-06,Text Message,No Answer,,,Referral
52502,3212,2014,2026-07-06,Email,No Answer,,,General Check-In
52503,3212,2014,2026-07-07,Phone,Client Declined,,,Program Update
52504,3212,2014,2026-07-07,Phone,Client Declined,,,Follow-Up
52505,3212,2014,2026-07-08,Outreach Attempt,No Answer,,,Follow-Up
52506,3212,2014,2026-07-10,Text Message,Successful,45,,Follow-Up
52507,3212,2014,2026-07-10,Outreach Attempt,No Answer,,,Referral
52508,3213,2015,2023-09-25,Outreach Attempt,No Answer,,2023-10-09,Service Planning
52509,3213,2015,2023-12-27,Email,Successful,15,2023-12-30,Crisis Support
52510,3213,2015,2024-01-24,Outreach Attempt,No Answer,,2024-01-31,Crisis Support
52511,3213,2015,2024-04-18,Phone,Successful,15,2024-05-18,Documentation
52512,3213,2015,2024-06-25,In Person,Successful,10,2024-07-25,Referral
52513,3213,2015,2024-08-02,Email,No Answer,,2024-08-05,Referral
52514,3213,2015,2024-08-16,Text Message,Client Declined,,,General Check-In
52515,3213,2015,2024-10-04,Video,Rescheduled,15,2024-11-03,General Check-In
52516,3213,2015,2025-01-18,Phone,Successful,45,2025-02-01,Documentation
52517,3213,2015,2025-01-25,Phone,Successful,15,2025-02-08,Referral
52518,3213,2015,2025-03-22,Outreach Attempt,Voicemail,,2025-03-25,General Check-In
52519,3213,2015,2026-01-17,Phone,Client Declined,,,Referral
52520,3213,2015,2026-02-02,Phone,Successful,30,2026-02-05,General Check-In
52521,3213,2015,2026-02-24,Phone,Rescheduled,20,2026-03-26,Documentation
52522,3213,2015,2026-05-05,Phone,Successful,30,2026-05-19,Referral
52523,3214,2011,2024-02-01,Text Message,Rescheduled,10,2024-02-04,Referral
52524,3214,2011,2024-04-27,In Person,Successful,30,2024-05-11,Referral
52525,3214,2011,2024-07-15,Outreach Attempt,Successful,30,2024-07-18,Follow-Up
52526,3214,2011,2024-08-28,Phone,Successful,30,2024-09-04,General Check-In
52527,3214,2011,2024-09-20,Video,Successful,30,2024-10-20,Crisis Support
52528,3214,2011,2024-09-21,In Person,No Answer,,2024-10-21,Program Update
52529,3214,2011,2024-11-30,Text Message,Successful,15,2024-12-30,Referral
52530,3214,2011,2025-03-05,Video,Voicemail,,2025-03-26,Program Update
52531,3214,2011,2025-03-22,In Person,No Answer,,2025-04-21,General Check-In
52532,3214,2011,2025-06-16,In Person,Voicemail,,2025-06-23,Crisis Support
52533,3214,2011,2025-07-16,Phone,No Answer,,2025-07-19,Service Planning
52534,3214,2011,2025-10-30,In Person,Rescheduled,90,2025-11-02,Referral
52535,3214,2011,2025-12-04,Phone,Successful,45,2026-01-03,Program Update
52536,3214,2011,2026-02-06,Email,Successful,15,2026-03-08,Service Planning
52537,3214,2011,2026-03-21,Outreach Attempt,Voicemail,,2026-04-20,General Check-In
52538,3214,2011,2026-04-27,Phone,Successful,90,2026-05-11,Program Update
52539,3215,2003,2025-08-05,Phone,Voicemail,,2025-08-08,Program Update
52540,3215,2003,2025-08-09,Phone,Unable to Locate,,,Crisis Support
52541,3215,2003,2025-09-02,In Person,Successful,45,2025-09-09,Documentation
52542,3215,2003,2025-12-06,Outreach Attempt,Voicemail,,2025-12-13,Follow-Up
52543,3215,2003,2025-12-12,Text Message,Successful,20,2025-12-19,Follow-Up
52544,3215,2003,2025-12-22,Email,Successful,45,2026-01-21,Referral
52545,3215,2003,2026-04-23,Email,Successful,15,2026-05-07,Documentation
52546,3216,2009,2026-03-20,Phone,No Answer,,2026-04-10,Documentation
52547,3216,2009,2026-03-30,Outreach Attempt,Voicemail,,2026-04-06,General Check-In
52548,3216,2009,2026-04-18,Phone,Rescheduled,45,2026-05-18,Service Planning
52549,3216,2009,2026-05-11,In Person,Unable to Locate,,,Program Update
52550,3216,2009,2026-05-14,Email,Successful,90,2026-05-28,General Check-In
52551,3216,2009,2026-05-21,In Person,Successful,15,2026-06-20,Referral
52552,3216,2009,2026-05-27,Email,Successful,60,2026-06-10,Program Update
52553,3216,2009,2026-06-08,Text Message,Successful,10,2026-06-29,Referral
52554,3216,2009,2026-06-10,Phone,Voicemail,,2026-06-13,General Check-In
52555,3216,2009,2026-07-11,Video,Successful,10,,Follow-Up
52556,3217,2005,2025-03-19,Phone,Successful,60,2025-04-18,General Check-In
52557,3217,2005,2025-04-01,Email,Voicemail,,2025-04-04,Service Planning
52558,3217,2005,2025-05-08,Text Message,Successful,30,2025-05-22,General Check-In
52559,3217,2005,2025-06-05,Phone,No Answer,,2025-06-12,Service Planning
52560,3217,2005,2025-06-12,Email,Successful,60,2025-06-15,Referral
52561,3217,2005,2025-06-18,Phone,No Answer,,2025-07-18,Documentation
52562,3217,2005,2025-06-29,In Person,Successful,45,2025-07-29,Program Update
52563,3217,2005,2025-09-02,Video,No Answer,,2025-09-09,Program Update
52564,3217,2005,2025-09-16,Outreach Attempt,Rescheduled,15,2025-09-23,General Check-In
52565,3217,2005,2025-11-11,Text Message,Rescheduled,15,2025-12-02,General Check-In
52566,3217,2005,2025-12-26,In Person,Unable to Locate,,,Crisis Support
52567,3217,2005,2026-03-11,Outreach Attempt,Voicemail,,2026-03-14,General Check-In
52568,3217,2005,2026-03-22,In Person,No Answer,,2026-03-25,General Check-In
52569,3217,2005,2026-04-04,Email,Successful,30,2026-04-11,Program Update
52570,3217,2005,2026-04-27,Text Message,No Answer,,2026-05-27,General Check-In
52571,3217,2005,2026-05-30,Phone,Client Declined,,,Referral
52572,3218,2005,2026-03-15,In Person,Client Declined,,,Referral
52573,3218,2005,2026-03-26,Outreach Attempt,No Answer,,2026-04-25,Service Planning
52574,3218,2005,2026-03-27,Outreach Attempt,Voicemail,,2026-04-10,Documentation
52575,3218,2005,2026-06-26,Outreach Attempt,Rescheduled,60,2026-07-03,General Check-In
52576,3219,2017,2025-05-27,In Person,Successful,15,2025-06-03,General Check-In
52577,3219,2017,2025-06-05,Phone,Voicemail,,2025-06-19,General Check-In
52578,3219,2017,2025-07-06,Outreach Attempt,Successful,60,2025-08-05,General Check-In
52579,3219,2017,2025-07-08,Outreach Attempt,Unable to Locate,,,Documentation
52580,3219,2017,2025-07-09,Text Message,No Answer,,2025-07-16,Documentation
52581,3219,2017,2025-07-27,In Person,Successful,90,2025-08-17,Documentation
52582,3219,2017,2025-09-05,Video,Rescheduled,30,2025-10-05,Program Update
52583,3219,2017,2025-09-09,Email,Successful,15,2025-09-12,Follow-Up
52584,3219,2017,2025-11-03,Text Message,Client Declined,,,Documentation
52585,3219,2017,2025-11-28,Phone,Rescheduled,20,2025-12-05,General Check-In
52586,3219,2017,2026-01-28,In Person,Successful,90,2026-02-27,Program Update
52587,3219,2017,2026-03-03,In Person,Successful,30,2026-03-17,Referral
52588,3219,2017,2026-03-17,Outreach Attempt,Voicemail,,2026-03-24,General Check-In
52589,3219,2017,2026-04-03,Phone,Rescheduled,15,2026-04-10,Program Update
52590,3219,2017,2026-06-05,Text Message,Successful,45,2026-06-19,General Check-In
52591,3219,2017,2026-06-14,Phone,Successful,45,,Service Planning
52592,3219,2017,2026-07-05,Email,Successful,30,,General Check-In
52593,3220,2008,2025-07-09,Phone,Unable to Locate,,,Documentation
52594,3220,2008,2025-07-09,In Person,Voicemail,,2025-07-16,Follow-Up
52595,3220,2008,2025-07-09,Video,Successful,20,2025-07-23,Service Planning
52596,3220,2008,2025-07-13,Phone,Successful,45,2025-08-12,General Check-In
52597,3220,2008,2025-07-15,Outreach Attempt,Voicemail,,2025-07-18,General Check-In
52598,3220,2008,2025-07-23,Video,No Answer,,2025-08-13,Crisis Support
52599,3220,2008,2025-07-23,Text Message,Successful,90,2025-08-22,Crisis Support
52600,3220,2008,2025-07-26,Email,Rescheduled,45,2025-08-25,General Check-In
52601,3220,2008,2025-07-27,Email,No Answer,,2025-08-03,General Check-In
52602,3220,2008,2025-08-02,Text Message,No Answer,,2025-08-05,General Check-In
52603,3220,2008,2025-08-14,Phone,No Answer,,2025-08-17,Documentation
52604,3220,2008,2025-08-19,Phone,Successful,90,2025-09-09,Crisis Support
52605,3220,2008,2025-09-11,Text Message,Unable to Locate,,,Referral
52606,3221,2009,2024-01-22,Phone,Client Declined,,,Service Planning
52607,3221,2009,2024-03-28,In Person,Successful,10,2024-04-11,Documentation
52608,3221,2009,2024-04-05,Video,Successful,20,2024-04-08,Program Update
52609,3221,2009,2024-05-21,Phone,No Answer,,2024-05-24,Referral
52610,3221,2009,2024-05-24,Phone,Successful,60,2024-06-23,Documentation
52611,3221,2009,2024-10-01,Video,Rescheduled,60,2024-10-22,Documentation
52612,3221,2009,2024-10-15,Text Message,Voicemail,,2024-10-18,General Check-In
52613,3221,2009,2025-03-05,Phone,Successful,20,2025-03-26,Referral
52614,3221,2009,2025-03-17,Phone,Successful,10,2025-03-31,Referral
52615,3221,2009,2025-03-27,Text Message,Successful,20,2025-04-26,Service Planning
52616,3221,2009,2025-04-23,In Person,Successful,10,2025-05-23,Referral
52617,3221,2009,2025-05-11,Phone,Successful,60,2025-06-10,Follow-Up
52618,3221,2009,2025-06-22,Outreach Attempt,Voicemail,,2025-07-06,Referral
52619,3221,2009,2025-07-24,Email,Successful,45,2025-08-14,Crisis Support
52620,3221,2009,2026-01-16,In Person,Successful,90,2026-02-15,Program Update
52621,3221,2009,2026-06-11,Email,Rescheduled,60,2026-06-18,Referral
52622,3222,2006,2025-05-08,Video,Successful,10,2025-05-22,Program Update
52623,3222,2006,2025-05-16,Phone,Successful,30,2025-06-15,General Check-In
52624,3222,2006,2025-05-28,Phone,Rescheduled,10,2025-06-04,General Check-In
52625,3222,2006,2025-05-29,In Person,Successful,30,2025-06-19,Documentation
52626,3222,2006,2025-07-09,In Person,No Answer,,2025-07-23,Service Planning
52627,3222,2006,2025-08-23,In Person,Successful,60,2025-09-13,Documentation
52628,3222,2006,2025-11-08,Phone,Successful,30,2025-11-11,Crisis Support
52629,3222,2006,2025-11-22,Text Message,Successful,30,2025-11-29,Service Planning
52630,3222,2006,2026-01-12,Video,Successful,60,2026-01-19,Referral
52631,3222,2006,2026-01-29,Text Message,Successful,15,2026-02-12,Documentation
52632,3222,2006,2026-02-04,In Person,Voicemail,,2026-02-11,Referral
52633,3222,2006,2026-02-10,Phone,Successful,20,2026-02-13,Service Planning
